lea_number,lea_name,school_number,school_name,nces_number,number_academic_year,star_rating,total_earned_points_percent,percentile_rank_elementary,percentile_rank_middle,percentile_rank_high,address,city,lat,lon
03,Baltimore County,0803,Lutherville Laboratory,240012000350,2018,5,83,96,NA,NA,1700 North York Rd,Lutherville,39.427077,-76.621103
03,Baltimore County,0805,Timonium Elementary,240012001433,2018,5,82,94,NA,NA,2001 Eastridge Rd,Timonium,39.438529,-76.612191
03,Baltimore County,0808,Pot Spring Elementary,240012000454,2018,4,67,59,NA,NA,2410 Spring Lake Dr,Timonium,39.454741,-76.614645
03,Baltimore County,0809,Riderwood Elementary,240012000462,2018,5,83,96,NA,NA,1711 Landrake Rd,Towson,39.413928,-76.649396
03,Baltimore County,0810,Padonia International Elementary,240012090440,2018,4,69,66,NA,NA,9834 Greenside Dr,Cockeysville,39.461543,-76.631653
03,Baltimore County,0811,Pinewood Elementary,240012000452,2018,5,88,99,NA,NA,200 Rickswood Rd,Timonium,39.444326,-76.638491
03,Baltimore County,0813,Warren Elementary,240012000491,2018,4,66,58,NA,NA,900 Bosley Rd,Cockeysville,39.473992,-76.607748
03,Baltimore County,0814,Mays Chapel Elementary,240012001722,2018,5,77,87,NA,NA,12250 Roundwood Road,Timonium,39.457746,-76.668498
03,Baltimore County,0852,Ridgely Middle,240012001434,2018,4,71,NA,84,NA,121 Ridgely Road,Lutherville,39.431658,-76.613908
03,Baltimore County,0853,Cockeysville Middle,240012000366,2018,4,60,NA,59,NA,10401 Greenside Dr,Cockeysville,39.472755,-76.629724
03,Baltimore County,0855,Hereford Middle,240012001422,2018,4,72,NA,87,NA,712 Corbett Rd,Monkton,39.572808,-76.653109
03,Baltimore County,0872,Dulaney High,240012000373,2018,4,71,NA,NA,74,255 Padonia Road,Timonium,39.460917,-76.612039
03,Baltimore County,0905,Stoneleigh Elementary,240012000479,2018,5,79,91,NA,NA,900 Pemberton Rd,Baltimore,39.38196,-76.598429
03,Baltimore County,0907,Rodgers Forge Elementary,240012000465,2018,5,86,98,NA,NA,250 Dumbarton Rd,Baltimore,39.381247,-76.614966
03,Baltimore County,0908,Villa Cresta Elementary,240012000490,2018,4,66,57,NA,NA,2600 Rader Ave,Baltimore,39.380688,-76.547863
03,Baltimore County,0909,Pleasant Plains Elementary,240012000453,2018,3,56,28,NA,NA,8300 Pleasant Plains Rd,Towson,39.391657,-76.572775
03,Baltimore County,0910,Oakleigh Elementary,240012000435,2018,3,58,33,NA,NA,1900 White Oak Ave,Baltimore,39.393739,-76.552623
03,Baltimore County,0911,Hampton Elementary,240012000399,2018,5,78,89,NA,NA,1115 Charmuth Rd,Lutherville,39.416629,-76.60291
03,Baltimore County,0912,Halstead Academy,240012000407,2018,3,50,19,NA,NA,1111 Halstead Rd,Baltimore,39.376817,-76.57202
03,Baltimore County,0915,Harford Hills Elementary,240012000400,2018,4,66,58,NA,NA,8902 Old Harford Rd,Baltimore,39.39983,-76.53656
03,Baltimore County,0916,Cromwell Valley Elementary Technology,240012000463,2018,4,68,62,NA,NA,825 Providence Rd,Baltimore,39.403505,-76.581332
03,Baltimore County,0921,Pine Grove Elementary,240012000450,2018,5,75,83,NA,NA,2701 Summit Ave,Baltimore,39.411106,-76.529308
03,Baltimore County,0923,White Oak School,240012001435,2018,3,47,15,NA,NA,8401 Leefield Rd,Parkville,39.389899,-76.55195
03,Baltimore County,0925,West Towson Elementary,240012001696,2018,5,83,96,NA,NA,6916 North Charles Street,Baltimore,39.404256,-76.634256
03,Baltimore County,0953,Dumbarton Middle,240012000374,2018,4,70,NA,82,NA,300 Dumbarton Rd,Baltimore,39.380617,-76.611931
03,Baltimore County,0954,Loch Raven Technical Academy,240012000419,2018,3,46,NA,23,NA,8101 La Salle Rd,Baltimore,39.389922,-76.578678
03,Baltimore County,0957,Pine Grove Middle,240012000451,2018,3,55,NA,43,NA,9200 Old Harford Rd,Baltimore,39.40552,-76.528037
03,Baltimore County,0971,Towson High Law & Public Policy,240012000487,2018,4,74,NA,NA,79,69 Cedar Ave,Towson,39.390557,-76.600802
03,Baltimore County,0972,Parkville High & Center for Math/Science,240012000443,2018,3,49,NA,NA,30,2600 Putty Hill Ave,Baltimore,39.38869,-76.539123
03,Baltimore County,0973,Loch Raven High,240012000420,2018,4,62,NA,NA,54,1212 Cowpens Ave,Baltimore,39.404814,-76.563846
03,Baltimore County,0975,George W. Carver Center for Arts & Technology,240012000230,2018,5,82,NA,NA,92,938 York Rd,Towson,39.40827,-76.610327
03,Baltimore County,1001,Carroll Manor Elementary,240012000352,2018,5,83,96,NA,NA,4434 Carroll Manor Rd,Baldwin,39.497759,-76.524031
03,Baltimore County,1002,Jacksonville Elementary,240012000467,2018,5,90,99,NA,NA,3400 Hillendale Heights Rd,Phoenix,39.512399,-76.559577
03,Baltimore County,1104,Kingsville Elementary,240012000413,2018,5,83,96,NA,NA,7300 Sunshine Ave,Kingsville,39.456468,-76.418933
03,Baltimore County,1105,Perry Hall Elementary,240012000445,2018,4,74,81,NA,NA,9021 Belair Rd,Baltimore,39.399429,-76.478297
03,Baltimore County,1106,Carney Elementary,240012000351,2018,4,64,50,NA,NA,3131 E Joppa Rd,Baltimore,39.393142,-76.520816
03,Baltimore County,1107,Chapel Hill Elementary,240012000358,2018,5,83,96,NA,NA,5200 E Joppa Rd,Perry Hall,39.400708,-76.435684
03,Baltimore County,1109,Joppa View Elementary,240012090444,2018,4,74,82,NA,NA,8727 Honeygo Blvd,Baltimore,39.386871,-76.455638
03,Baltimore County,1110,Seven Oaks Elementary,240012000021,2018,4,64,50,NA,NA,9220 Seven Courts Dr,Baltimore,39.405296,-76.487938
03,Baltimore County,1111,Gunpowder Elementary,240012000397,2018,4,72,77,NA,NA,9540 Holiday Manor Rd,Baltimore,39.415343,-76.470902
03,Baltimore County,1151,Perry Hall Middle,240012000447,2018,4,63,NA,65,NA,4300 Ebenezer Rd,Baltimore,39.398342,-76.474891
03,Baltimore County,1171,Perry Hall High,240012000446,2018,4,62,NA,NA,54,4601 Ebenezer Rd,Baltimore,39.392634,-76.464568
03,Baltimore County,1202,Dundalk Elementary,240012000375,2018,3,49,17,NA,NA,2717 Playfield Street,Baltimore,39.258667,-76.519514
03,Baltimore County,1205,Berkshire Elementary,240012000349,2018,3,58,32,NA,NA,7431 Poplar Ave,Baltimore,39.287389,-76.511848
03,Baltimore County,1206,Bear Creek Elementary,240012000347,2018,4,60,38,NA,NA,1601 Melbourne Rd,Baltimore,39.268353,-76.482372
03,Baltimore County,1207,Norwood Elementary,240012000434,2018,3,52,22,NA,NA,1700 Delvale Ave,Baltimore,39.276484,-76.518445
03,Baltimore County,1210,Grange Elementary,240012000395,2018,4,69,67,NA,NA,2000 Church Rd,Baltimore,39.265009,-76.502107
03,Baltimore County,1212,Charlesmont Elementary,240012000359,2018,3,58,32,NA,NA,7800 W Collingham Dr,Baltimore,39.273277,-76.486127
03,Baltimore County,1216,Sandy Plains Elementary,240012000470,2018,3,49,16,NA,NA,8330 Kavanagh Rd,Baltimore,39.260079,-76.48646
03,Baltimore County,1217,Logan Elementary,240012000421,2018,4,62,43,NA,NA,7601 Dunmanway,Baltimore,39.257598,-76.510391
03,Baltimore County,1251,Dundalk Middle,240012000376,2018,2,39,NA,12,NA,7400 Dunmanway,Baltimore,39.25922,-76.513831
03,Baltimore County,1253,Holabird Middle,240012000408,2018,2,38,10,6,NA,1701 Delvale Ave,Baltimore,39.277265,-76.516683
03,Baltimore County,1255,General John Stricker Middle,240012001438,2018,2,41,NA,15,NA,7855 Trappe Rd,Baltimore,39.27388,-76.491396
03,Baltimore County,1272,Patapsco High & Center for Arts,240012000444,2018,3,48,NA,NA,29,8100 Wise Ave,Baltimore,39.265381,-76.489106
03,Baltimore County,1273,Dundalk High,240012000377,2018,3,45,NA,NA,23,1901 Delvale Ave,Baltimore,39.266351,-76.516297
03,Baltimore County,1302,Arbutus Elementary,240012000341,2018,4,68,62,NA,NA,1300 Sulphur Spring Rd,Baltimore,39.247776,-76.696832
03,Baltimore County,1307,Baltimore Highlands Elementary,240012000344,2018,4,61,40,NA,NA,4200 Annapolis Rd,Baltimore,39.237109,-76.642378
03,Baltimore County,1308,Riverview Elementary,240012000464,2018,3,50,18,NA,NA,3298 Kessler Rd,Baltimore,39.236652,-76.655699
03,Baltimore County,1310,Relay Elementary,240012000461,2018,4,64,50,NA,NA,5885 Selford Rd,Baltimore,39.231115,-76.699791
03,Baltimore County,1311,Lansdowne Elementary,240012000415,2018,4,62,43,NA,NA,2301 Alma Rd,Baltimore,39.24938,-76.657397
03,Baltimore County,1313,Halethorpe Elementary,240012000398,2018,4,74,82,NA,NA,4300 Maple Ave,Halethorpe,39.242243,-76.684955
03,Baltimore County,1351,Lansdowne Middle,240012000417,2018,2,44,NA,20,NA,2400 Lansdowne Rd,Baltimore,39.249809,-76.652219
03,Baltimore County,1356,Arbutus Middle,240012000342,2018,3,50,NA,29,NA,5525 Shelbourne Rd,Baltimore,39.24848,-76.705459
03,Baltimore County,1371,Lansdowne High & Academy of Finance,240012000416,2018,2,41,NA,NA,18,3800 Hollins Ferry Rd,Baltimore,39.245117,-76.651059
03,Baltimore County,1403,McCormick Elementary,240012000426,2018,3,59,34,NA,NA,5101 Hazelwood Ave,Baltimore,39.341129,-76.521016
03,Baltimore County,1404,Fullerton Elementary,240012000391,2018,4,60,38,NA,NA,4400 Fullerton Ave,Baltimore,39.360855,-76.518363
03,Baltimore County,1405,Elmwood Elementary,240012000383,2018,3,52,22,NA,NA,531 Dale Ave,Baltimore,39.348943,-76.520167
03,Baltimore County,1406,Red House Run Elementary,240012000459,2018,4,61,39,NA,NA,1717 Weyburn Rd,Baltimore,39.334523,-76.511217
03,Baltimore County,1409,Shady Spring Elementary,240012000474,2018,4,61,39,NA,NA,8868 Goldenwood Rd,Baltimore,39.343293,-76.501785
03,Baltimore County,1451,Golden Ring Middle,240012001439,2018,2,44,NA,19,NA,6700 Kenwood Ave,Baltimore,39.333258,-76.49843
03,Baltimore County,1452,Parkville Middle & Center of Technology,240012000442,2018,3,54,NA,41,NA,8711 Avondale Road,Baltimore,39.377422,-76.526522
03,Baltimore County,1473,Overlea High & Academy of Finance,240012000438,2018,3,45,NA,NA,23,5401 Kenwood Ave,Baltimore,39.349453,-76.511305
03,Baltimore County,1502,Edgemere Elementary,240012000381,2018,4,62,45,NA,NA,7201 North Point Rd,Baltimore,39.239917,-76.445818
03,Baltimore County,1503,Colgate Elementary,240012000367,2018,4,61,40,NA,NA,401  51st Street,Baltimore,39.294644,-76.51863
03,Baltimore County,1505,Victory Villa Elementary,240012000489,2018,4,64,51,NA,NA,500 Compass Rd,Baltimore,39.342071,-76.455861
03,Baltimore County,1506,Martin Boulevard Elementary,240012000425,2018,3,58,32,NA,NA,210 Riverton Rd,Baltimore,39.334906,-76.442094
03,Baltimore County,1507,Chase Elementary,240012000360,2018,4,60,36,NA,NA,11701 Eastern Ave,Baltimore,39.344271,-76.392893
03,Baltimore County,1508,Essex Elementary,240012000384,2018,4,64,50,NA,NA,100 Mace Ave,Baltimore,39.309222,-76.479896
03,Baltimore County,1511,Chesapeake Terrace Elementary,240012000363,2018,4,70,69,NA,NA,2112 Lodge Farm Rd,Baltimore,39.221288,-76.449074
03,Baltimore County,1512,Mars Estates Elementary,240012000424,2018,3,59,34,NA,NA,1500 E Homberg Ave,Baltimore,39.313417,-76.450684999999993
03,Baltimore County,1513,Sussex Elementary,240012000482,2018,3,51,20,NA,NA,515 S Woodward Dr,Baltimore,39.303102,-76.470244
03,Baltimore County,1514,Middlesex Elementary,240012000430,2018,3,51,19,NA,NA,142 Bennett Rd,Baltimore,39.324862,-76.452875
03,Baltimore County,1515,Hawthorne Elementary,240012000401,2018,2,42,10,NA,NA,125 Kingston Rd,Baltimore,39.326083,-76.437151
03,Baltimore County,1517,Battle Grove Elementary,240012000345,2018,3,51,20,NA,NA,7828 St Patricia Ln,Baltimore,39.268734,-76.475213
03,Baltimore County,1518,Glenmar Elementary,240012001372,2018,4,60,37,NA,NA,9700 Community Dr,Baltimore,39.346095,-76.448054
03,Baltimore County,1519,Orems Elementary,240012000437,2018,4,61,40,NA,NA,711 High Villa Rd,Baltimore,39.332295,-76.465411
03,Baltimore County,1520,Middleborough Elementary,240012000429,2018,4,61,41,NA,NA,313 West Rd,Baltimore,39.305479,-76.434961
03,Baltimore County,1525,Deep Creek Elementary,240012000369,2018,3,51,20,NA,NA,1101 E Homberg Ave,Baltimore,39.30817,-76.454919
03,Baltimore County,1527,Sandalwood Elementary,240012000469,2018,4,61,42,NA,NA,900 S Marlyn Ave,Baltimore,39.294185,-76.457068
03,Baltimore County,1531,Seneca Elementary,240012000472,2018,4,63,46,NA,NA,545 Carrollwood Rd,Baltimore,39.329467,-76.391005
03,Baltimore County,1533,Vincent Farm Elementary,240012001653,2018,4,64,51,NA,NA,6019 Ebenezer Rd,White Marsh,39.371338,-76.413397
03,Baltimore County,1534,Oliver Beach Elementary,240012001406,2018,4,66,56,NA,NA,12912 Cunninghill Cove Rd,Baltimore,39.369916,-76.354069
03,Baltimore County,1554,Stemmers Run Middle,240012000478,2018,2,37,NA,9,NA,201 Stemmers Run Rd,Baltimore,39.321956,-76.457562
03,Baltimore County,1556,Middle River Middle,240012001440,2018,2,41,NA,15,NA,800 Middle River Rd,Baltimore,39.344397,-76.451266
03,Baltimore County,1557,Deep Creek Middle,240012000370,2018,2,43,NA,18,NA,1000 S Marlyn Ave,Baltimore,39.293221,-76.454319
03,Baltimore County,1559,Sparrows Point Middle,240012010500,2018,3,52,NA,33,NA,7400 North Point Rd,Baltimore,39.238558,-76.442126
03,Baltimore County,1572,Kenwood High IB and Sports Science,240012000412,2018,2,44,NA,NA,21,501 Stemmers Run Rd,Baltimore,39.32564,-76.46236
03,Baltimore County,1573,Sparrows Point High,240012000477,2018,4,68,NA,NA,66,7400 N Point Rd,Sparrows Point,39.238614,-76.442131
03,Baltimore County,1574,Chesapeake High,240012000362,2018,3,49,NA,NA,30,1801 Turkey Point Rd,Baltimore,39.292693,-76.419421
03,Baltimore County,1575,Eastern Technical High School,240012000379,2018,5,95,NA,NA,99,1100 Mace Ave,Baltimore,39.324987,-76.473251
04,Calvert,0101,Patuxent Appeal Elementary Campus,240015000504,2018,3,57,31,NA,NA,11655 Hg Trueman Rd,Lusby,38.375975,-76.436699
04,Calvert,0110,Mutual Elementary,240015000514,2018,4,68,61,NA,NA,1455 Ball Rd,Port Republic,38.470613,-76.533192
04,Calvert,0111,Southern Middle,240015001392,2018,4,63,NA,65,NA,9615 H G Trueman Rd,Lusby,38.406742,-76.445977
04,Calvert,0113,Patuxent High,240015000611,2018,4,69,NA,NA,70,12485 Southern Connector Boulevard,Lusby,38.354922,-76.440077
04,Calvert,0114,St Leonard Elementary,240015000778,2018,3,57,31,NA,NA,5370 St Leonard Rd,St Leonard,38.463915,-76.499186
04,Calvert,0115,Dowell Elementary,240015001102,2018,4,64,49,NA,NA,12680 H G Trueman Rd,Lusby,38.35574,-76.451126
04,Calvert,0116,Mill Creek Middle,240015002946,2018,4,73,NA,88,NA,12200 Southern Connector Blvd,Lusby,38.36185,-76.44446
04,Calvert,0201,Calvert Middle,240015000507,2018,4,63,NA,66,NA,655 Chesapeake Blvd,Prince Frederick,38.556756,-76.588346
04,Calvert,0207,Calvert Elementary,240015000517,2018,4,69,65,NA,NA,1450 Dares Beach Rd,Prince Frederick,38.553435,-76.569191
04,Calvert,0208,Barstow Elementary,240015001655,2018,4,68,63,NA,NA,295 Williams Rd,Prince Frederick,38.540948,-76.610016
04,Calvert,0209,Huntingtown Elementary,240015000511,2018,5,85,98,NA,NA,4345 Huntingtown Rd,Huntingtown,38.621851,-76.627163
04,Calvert,0213,Calvert High,240015000508,2018,5,76,NA,NA,82,520 Fox Run Blvd,Prince Frederick,38.553486,-76.582891
04,Calvert,0215,Plum Point Elementary,240015090465,2018,5,76,85,NA,NA,1245 Plum Point Rd,Huntingtown,38.595802,-76.58703
04,Calvert,0216,Plum Point Middle,240015000027,2018,4,73,NA,88,NA,1475 Plum Point Rd,Huntingtown,38.597214,-76.582854
04,Calvert,0217,Huntingtown High School,240015001342,2018,5,78,NA,NA,87,4125 N Solomons Island Rd,Huntingtown,38.61918,-76.609011
04,Calvert,0302,Beach Elementary,240015000505,2018,4,69,65,NA,NA,7900 Old Bayside Rd,Chesapeake Beach,38.683592,-76.537413
04,Calvert,0312,Mount Harmony Elementary,240015000513,2018,5,86,98,NA,NA,900 W Mount Harmony Rd,Owings,38.708005,-76.625304
04,Calvert,0314,Northern High,240015000516,2018,5,77,NA,NA,83,2950 Chaneyville Rd,Owings,38.685816,-76.652249
04,Calvert,0315,Northern Middle,240015000515,2018,5,75,NA,91,NA,2954 Chaneyville Rd,Owings,38.684963,-76.653506
04,Calvert,0316,Sunderland Elementary,240015001505,2018,5,78,89,NA,NA,150 Clyde Jones Rd,Sunderland,38.670084,-76.603004
04,Calvert,0317,Windy Hill Elementary,240015000790,2018,4,71,73,NA,NA,9550 Boyds Turn Rd,Owings,38.712488,-76.572149
04,Calvert,0318,Windy Hill Middle,240015000967,2018,5,77,NA,93,NA,9560 Boyd's Turn Rd,Owings,38.714233,-76.572118
05,Caroline,0201,Greensboro Elementary School,240018000522,2018,4,70,70,NA,NA,625 N Main St,Greensboro,38.98406,-75.802043
05,Caroline,0301,Denton Elementary School,240018000520,2018,4,70,68,NA,NA,303 Sharp Rd,Denton,38.869665,-75.8316
05,Caroline,0302,Lockerman Middle School,240018000526,2018,4,60,NA,58,NA,410 Lockerman St,Denton,38.890541,-75.82769
